date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:10	2685/2685	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:11%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fvideo-frame-three.5bd4e89c.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/video-frame-three562d.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:10	20776/20776	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:11%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour-thumb-small.caa6a67b.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four-thumb-small5ea8.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:11	132047/132047	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:11%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour-thumb.ca7ab942.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four-thumbe027.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:11	149473/149473	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:12%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffive.38f4d318.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/five6a61.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:12	159005/159005	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:12%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour.bad9ffae.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four8168.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:13	68649/68649	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:13%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone.0f2a3116.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/one5f77.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:13	66656/66656	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:13%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feight.a1f7bd86.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eightb6eb.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:13	67631/67631	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:14%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fsix.a66831ec.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/sixacb8.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:14	95154/95154	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:14%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwo.bede2f1d.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/two373e.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:14	78925/78925	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:14%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthree.5badd770.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/three94dd.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:16	2842/2842	---MCZ	200	added ('OK')	application/javascript	etag:W/%222411492708fc5f969e90169356147080%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-four-light-86199f3b21a92a7a.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-four-light-86199f3b21a92a7a.js	(from https://xpovio-ltr.vercel.app/index-four-light)
22:13:16	167602/167602	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:15%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fseven.040cb57e.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/seven9aad.png	(from https://xpovio-ltr.vercel.app/index-four)
22:13:17	22121/22121	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:16%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour-thumb-l-sm.ca3b2c9a.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four-thumb-l-sme3de.png	(from https://xpovio-ltr.vercel.app/index-four-light)
22:13:17	113805/113805	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:16%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour-thumb-l.f09b55c7.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four-thumb-lf162.png	(from https://xpovio-ltr.vercel.app/index-four-light)
22:13:18	7355/7355	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b0831a5a2d3a760681812d2277ebbbd8%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-five-7cddcdaea5cbe4e5.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-five-7cddcdaea5cbe4e5.js	(from https://xpovio-ltr.vercel.app/index-five)
22:13:18	69773/69773	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:17%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fnine.f8a8179d.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/nineb7ec.png	(from https://xpovio-ltr.vercel.app/index-five)
22:13:19	44890/44890	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:17%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ften.4e10c158.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/ten8802.png	(from https://xpovio-ltr.vercel.app/index-five)
22:13:19	106566/106566	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:17%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feleven.7a19eec2.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eleven1964.png	(from https://xpovio-ltr.vercel.app/index-five)
22:13:20	30567/30567	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:18%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwelve.2f1b8170.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/twelvedee8.png	(from https://xpovio-ltr.vercel.app/index-five)
22:13:20	38084/38084	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:18%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthirteen.6b07517e.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thirteend330.png	(from https://xpovio-ltr.vercel.app/index-five)
22:13:21	7361/7361	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6942058f19a2e8e27ec63f6e34345f%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-five-light-18a94e682c13a8e6.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-five-light-18a94e682c13a8e6.js	(from https://xpovio-ltr.vercel.app/index-five-light)
22:13:22	44605/44605	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc304aff2fae2ac73a16161eb5500c5d%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/about-us-6685e0b996c10a22.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/about-us-6685e0b996c10a22.js	(from https://xpovio-ltr.vercel.app/about-us)
22:13:24	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/banner/cmn-banner-bg.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/banner/cmn-banner-bg.png'	(from https://xpovio-ltr.vercel.app/about-us)
22:13:25	121366/121366	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:20%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone.68d37f53.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/one884b.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:25	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/teams/bg.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/teams/bg.png'	(from https://xpovio-ltr.vercel.app/about-us)
22:13:26	98357/98357	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:20%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwo.be5af074.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/twoa5a0.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:26	100861/100861	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:21%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthree.049f5846.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/three3a42.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:27	57879/57879	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:21%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour.2506692e.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four7273.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:27	68682/68682	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:22%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffive.5bb1b1f7.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/five2a49.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:28	127532/127532	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:22%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fsix.f48d13bc.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/six6610.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:28	57435/57435	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:24%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fseven.17ae1f43.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/seveneb09.png	(from https://xpovio-ltr.vercel.app/about-us)
22:13:29	17139/17139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb05f32f6310e7cad206c0ab67d1e824%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/our-services-7e4a50232d74156d.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/our-services-7e4a50232d74156d.js	(from https://xpovio-ltr.vercel.app/our-services)
22:13:30	10448/10448	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a6ccfaa9ad75bc46d4090e605fefe7a%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/service-single-dc0dffe0f119a757.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/service-single-dc0dffe0f119a757.js	(from https://xpovio-ltr.vercel.app/service-single)
22:13:30	175956/175956	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:24%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthumb-one.c8175937.png&w=3840&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thumb-one16b0.png	(from https://xpovio-ltr.vercel.app/service-single)
22:13:31	50490/50490	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:25%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthumb-two.37047074.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thumb-two4252.png	(from https://xpovio-ltr.vercel.app/service-single)
22:13:31	15427/15427	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c01216076d4754e4dd8e36dadbcd1acc%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/our-projects-c2cd9ad9bc11517c.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/our-projects-c2cd9ad9bc11517c.js	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:32	74650/74650	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:25%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-one.a33837d9.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-onefd15.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:32	72065/72065	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:26%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-two.f5cc2299.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-twodd18.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:33	26958/26958	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:27%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-three.b2566574.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-three56dd.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:33	47649/47649	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:27%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-four.64b7de44.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-fourc41d.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:33	30066/30066	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:27%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-five.43708776.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-five108f.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:34	42838/42838	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:28%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhr-six.5ec9983c.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/hr-six1949.png	(from https://xpovio-ltr.vercel.app/our-projects)
22:13:34	19509/19509	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dbbbd7127c1e6bf98e2a508b50f7b687%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/project-single-e99a437e1c881956.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/project-single-e99a437e1c881956.js	(from https://xpovio-ltr.vercel.app/project-single)
22:13:35	226684/226684	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:29%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fposter.1416304e.png&w=3840&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/poster8b52.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:35	575/575	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:29%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ficon-one.c884c612.png&w=128&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/icon-one10d8.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:35	601/601	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:29%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ficon-two.6882f435.png&w=96&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/icon-twoa2d4.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:36	625/625	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:30%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ficon-three.20930214.png&w=128&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/icon-three3491.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:36	75884/75884	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:30%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fd-one.68c62762.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/d-onedfb7.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:37	60422/60422	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:31%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fd-two.7bbafb29.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/d-twofa32.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:37	72595/72595	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:31%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fd-three.38514b7e.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/d-threeec02.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:37	52662/52662	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:31%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fd-four.2377c734.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/d-four8805.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:38	93615/93615	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:32%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fd-five.5729d9b7.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/d-five32f9.png	(from https://xpovio-ltr.vercel.app/project-single)
22:13:38	6590/6590	---MCZ	200	added ('OK')	application/javascript	etag:W/%22861635481acc0519637b9a3b333f65d7%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/faq-0041beec6aa7caff.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/faq-0041beec6aa7caff.js	(from https://xpovio-ltr.vercel.app/faq)
22:13:39	149064/149064	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:33%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffaq-thumb.54a53d26.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/faq-thumbac07.png	(from https://xpovio-ltr.vercel.app/faq)
22:13:39	17903/17903	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f1c41678c3c8f5bde0f6a47b5d16680f%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/our-story-723850fceedb70f2.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/our-story-723850fceedb70f2.js	(from https://xpovio-ltr.vercel.app/our-story)
22:13:40	170580/170580	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:34%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone.f9624197.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/onefa91.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:40	182031/182031	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:35%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwo.f78ed0ed.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/twof529.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:41	6182/6182	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:35%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone.3254e2e9.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/one88cc.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:41	8431/8431	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:36%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwo.2d693e69.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/two9f61.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:41	6676/6676	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:35%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthree.35470bfd.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/three6af0.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:42	6753/6753	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:36%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour.fdb246c7.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/fourf163.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:42	6077/6077	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:36%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffive.c067b6e6.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/five0de7.png	(from https://xpovio-ltr.vercel.app/our-story)
22:13:42	10789/10789	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bdfe39fd8756763ee5fd90a69fe5c871%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/portfolio-d54ee4fd1302cbb5.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/portfolio-d54ee4fd1302cbb5.js	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:43	158659/158659	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:37%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feleven.23d1853f.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/elevene6d0.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:43	175791/175791	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:38%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwelve.0da4a825.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/twelve6a9f.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:44	56658/56658	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:38%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffifteen.392eeece.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/fifteend9fe.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:44	33932/33932	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:38%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fsixteen.0267b2ed.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/sixteenac2b.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:45	59174/59174	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:39%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fseventeen.36bf89ad.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/seventeen3ba9.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:45	44519/44519	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:40%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feighteen.84688d81.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eighteen2b95.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:46	354132/354132	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:41%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthirteen.902e6e5d.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thirteen1d3f.png	(from https://xpovio-ltr.vercel.app/portfolio)
22:13:46	210644/210644	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:42%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffourteen.f684a264.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/fourteen0375.png	(from https://xpovio-ltr.vercel.app/portfolio)
